Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0688,B2532,143,163,-25,F2551
D0688,B6540,201,209,-1,F2630
D0688,B8757,230,241,-4,F2674
D0688,B9030,255,267,-5,F2683
D0689,A086,0,0,0,
D0689,B1750,1,18,-16,F6550
D0689,B7062,45,76,-80,F2109
D0689,B3174,101,124,-35,F2971
D0689,B5916,204,218,-9,F8787
D0690,A003,0,0,0,
D0690,B6297,3,37,-90,F0116
D0690,B0050,39,62,-34,F3976
D0690,B4719,190,207,-14,F8634
D0690,B9176,274,283,-2,F6141
D0691,A012,0,0,0,
D0691,B2145,8,26,-17,F0711
D0691,B1040,33,58,-44,F0691
D0691,B0718,64,81,-17,F0686
D0691,B5071,84,111,-52,F0756
D0691,B8947,116,128,-6,F5380
D0691,B4053,299,309,-3,F2777
D0692,A062,0,0,0,
D0692,B1212,14,32,-18,F4994
D0692,B1529,36,63,-53,F4997
D0692,B5428,69,90,-28,F5715
D0692,B5103,95,113,-18,F5711
D0692,B0788,123,141,-17,F4990
D0692,B5405,150,163,-6,F5714
D0693,A053,0,0,0,
D0693,B3926,8,27,-23,F4362
D0693,B4348,30,46,-14,F4367
D0693,B1578,51,67,-13,F4338
D0693,B2369,92,125,-90,F2447
D0694,A062,0,0,0,
D0694,B8734,4,18,-10,F5056
D0694,B6657,23,36,-7,F5032
D0694,B7724,51,69,-19,F5043
D0694,B3256,76,99,-35,F5010
D0694,B6919,103,124,-31,F5037
D0694,B6537,131,152,-31,F5031
D0694,B6050,170,183,-7,F5722
D0695,A082,0,0,0,
D0695,B0141,6,26,-24,F6310
D0695,B8689,30,48,-19,F6378
D0695,B6241,53,68,-13,F6365
D0695,B1918,78,98,-24,F7538
D0695,B9167,101,117,-13,F7567
D0695,B7499,121,139,-20,F7561
D0695,B5885,148,164,-12,F6361
D0695,B0987,185,198,-7,F6315
D0695,B8398,251,259,-1,F6377
D0695,B8993,293,302,-2,F7946
D0695,B3485,354,364,-3,F7896
D0695,B3838,407,416,-2,F2770
D0696,A020,0,0,0,
D0696,B1250,14,37,-38,F1336
D0696,B3336,62,93,-78,F1392
D0696,B6651,123,136,-7,F3613
D0696,B7905,149,162,-7,F3636
D0696,B0032,174,187,-7,F3482
D0696,B7558,197,205,-1,F3626
D0696,B5029,221,230,-2,F3577
D0697,A016,0,0,0,
D0697,B7546,5,23,-19,F1002
D0697,B7723,29,57,-57,F1003
D0697,B2980,118,147,-64,F4051
D0698,A098,0,0,0,
D0698,B7046,3,35,-83,F7316
D0698,B8730,38,63,-47,F7325
D0698,B5221,224,239,-10,F8069
D0699,A028,0,0,0,
D0699,B2431,3,26,-38,F2349
D0699,B7262,29,57,-54,F2405
D0699,B5250,64,87,-35,F2378
D0699,B4694,97,110,-8,F9128
D0699,B7202,182,193,-5,F3622
D0700,A108,0,0,0,
D0700,B2747,11,35,-41,F8045
D0700,B3712,41,62,-28,F8619
D0700,B8683,73,99,-52,F8706
D0700,B5948,106,124,-19,F8659
D0701,A119,0,0,0,
D0701,B0874,1,12,-4,F8858
D0701,B4177,14,33,-22,F8881
D0701,B0658,42,67,-47,F8856
D0701,B1892,80,105,-45,F7081
D0701,B8692,122,141,-22,F1105
D0702,A032,0,0,0,
D0702,B0322,4,20,-13,F2874
D0702,B6193,93,115,-31,F4940
D0702,B3258,140,163,-36,F4890
D0702,B4875,169,193,-42,F4916
D0702,B2149,204,219,-10,F4873
D0702,B2055,238,250,-5,F4869
D0702,B1733,275,285,-3,F1225
D0703,A103,0,0,0,
D0703,B5049,3,17,-11,F7730
D0703,B0213,26,47,-27,F7683
D0703,B0640,52,83,-75,F7688
D0703,B6974,85,103,-18,F7745
D0703,B5934,179,193,-9,F5336
D0704,A105,0,0,0,
D0704,B2172,14,40,-47,F7805
D0704,B2790,51,72,-29,F7813
D0704,B2593,78,106,-59,F7809
D0704,B0075,144,155,-5,F5385
D0705,A077,0,0,0,
D0705,B1596,30,55,-42,F8032
D0705,B1690,94,118,-41,F8584
D0705,B7399,162,183,-30,F0600
D0705,B1397,218,238,-27,F8358
D0706,A024,0,0,0,
D0706,B3808,6,37,-75,F1931
D0706,B3085,43,72,-63,F4052
D0707,A032,0,0,0,
D0707,B0380,33,54,-26,F1212
D0707,B3636,94,108,-9,F1407
D0707,B5304,126,141,-10,F1448
D0707,B6514,165,179,-8,F1480
D0707,B1987,186,201,-13,F1358
D0707,B0240,236,260,-41,F1305
D0707,B0406,303,324,-28,F3490
D0707,B2759,335,346,-4,F1380
D0708,A049,0,0,0,
D0708,B9000,6,30,-39,F4224
D0708,B0599,32,63,-78,F4171
D0708,B0079,67,83,-12,F4169
D0708,B6034,117,132,-11,F5721
D0709,A023,0,0,0,
D0709,B4100,9,35,-50,F1824
D0709,B2773,45,69,-39,F1812
D0709,B2770,89,104,-11,F1811
D0709,B0160,109,131,-30,F1770
D0709,B3599,150,165,-10,F1602
D0710,A026,0,0,0,
D0710,B2104,5,25,-23,F2164
D0710,B7234,33,48,-11,F2215
D0710,B8391,51,64,-7,F2228
D0710,B7752,69,94,-47,F2220
D0710,B6082,104,122,-19,F2204
D0710,B6917,131,151,-25,F2210
D0710,B3513,293,307,-8,F6627
D0711,A072,0,0,0,
D0711,B5946,3,29,-46,F5865
D0711,B0667,30,56,-50,F5812
D0711,B3787,66,89,-37,F5846
D0711,B6435,163,176,-7,F0486
D0712,A108,0,0,0,
D0712,B6768,4,19,-12,F8082
D0712,B7822,30,48,-17,F8095
D0712,B6377,100,116,-15,F2626
D0712,B5884,132,152,-25,F2616
D0712,B8760,207,230,-34,F4981
D0712,B1368,256,273,-17,F1219
D0712,B5491,309,327,-20,F1261
D0713,A040,0,0,0,
D0713,B0432,2,27,-44,F3706
D0713,B8919,30,55,-43,F3744
D0713,B5724,58,83,-46,F4619
D0713,B2139,208,221,-7,F2738
D0714,A066,0,0,0,
D0714,B5595,12,34,-35,F5328
D0714,B0035,45,77,-82,F5236
D0714,B5840,85,102,-17,F5332
D0714,B6969,116,128,-5,F5348
D0715,A040,0,0,0,
D0715,B5527,2,17,-11,F3725
D0715,B7805,23,55,-77,F3733
D0715,B1222,70,96,-46,F0652
D0715,B1742,232,244,-6,F2730
D0716,A123,0,0,0,
D0716,B3068,21,50,-67,F2359
D0716,B1705,59,86,-55,F2957
D0716,B7503,113,131,-18,F5875
D0717,A115,0,0,0,
D0717,B4489,4,37,-88,F7303
D0717,B0783,93,119,-51,F2953
D0718,A001,0,0,0,
D0718,B2033,111,144,-82,F3367
D0718,B7949,222,248,-52,F8989
D0718,B2180,271,283,-5,F6611
D0718,B7912,297,305,-1,F3637
D0719,A057,0,0,0,
D0719,B5284,5,38,-87,F4615
D0719,B1491,61,87,-50,F6726
D0719,B6230,217,227,-3,F2821
D0720,A105,0,0,0,
D0720,B1823,6,31,-43,F7804
D0720,B8541,57,86,-64,F8271
D0720,B0016,96,112,-13,F4322
D0720,B2136,114,132,-17,F4344
D0720,B1741,293,303,-3,F5674
D0721,A073,0,0,0,
D0721,B6981,39,71,-80,F2104
D0721,B9100,109,133,-41,F9175
D0721,B0698,214,232,-19,F3496
D0722,A043,0,0,0,
D0722,B3312,1,28,-52,F3888
D0722,B1476,42,74,-83,F3984
D0722,B3352,293,304,-5,F2565
D0723,A087,0,0,0,
D0723,B3075,12,27,-12,F6619
D0723,B6215,42,61,-23,F7478
D0723,B3197,109,124,-10,F7408
D0723,B3172,143,165,-31,F7407
D0723,B3491,342,367,-41,F1401
D0723,B6631,481,500,-22,F1182
D0724,A056,0,0,0,
D0724,B5265,13,41,-56,F5185
D0724,B4871,64,91,-58,F2071
D0724,B2605,200,220,-25,F3534
D0725,A120,0,0,0,
D0725,B0542,8,40,-84,F8923
D0725,B5398,62,80,-18,F8963
D0725,B3528,103,126,-38,F0449
D0726,A016,0,0,0,
D0726,B3647,13,38,-45,F0964
D0726,B9212,56,86,-68,F4407
D0726,B6144,91,111,-24,F5027
D0726,B2945,141,151,-3,F5691
D0727,A065,0,0,0,
D0727,B4831,1,16,-10,F5181
D0727,B2674,17,44,-50,F5159
D0727,B3470,49,77,-59,F5168
D0727,B5128,123,141,-19,F5854
D0728,A056,0,0,0,
D0728,B6964,24,56,-78,F5872
D0728,B6611,74,89,-12,F0376
D0728,B2707,93,118,-42,F6181
D0728,B8704,169,182,-7,F0510
D0729,A054,0,0,0,
D0729,B3372,6,38,-85,F4427
D0729,B5498,49,75,-53,F3308
D0730,A075,0,0,0,
D0730,B3055,41,60,-23,F7097
D0730,B0455,75,97,-35,F8017
D0730,B2299,127,154,-54,F8592
D0730,B1259,216,234,-19,F2529
D0730,B8201,274,284,-3,F2663
D0730,B4649,293,303,-3,F2591
D0730,B0625,342,351,-2,F2514
D0730,B7043,373,381,-1,F2640
D0731,A047,0,0,0,
D0731,B2147,17,50,-85,F6497
D0731,B7621,59,85,-52,F6531
D0731,B6771,227,237,-3,F1275
D0732,A008,0,0,0,
D0732,B3101,16,38,-31,F0443
D0732,B8432,44,71,-50,F2229
D0732,B8092,79,106,-54,F6225
D0732,B3638,124,136,-5,F5843
D0733,A076,0,0,0,
D0733,B6199,6,33,-57,F6026
D0733,B5224,43,60,-14,F7243
D0733,B2583,75,90,-13,F7218
D0733,B6567,98,123,-44,F7252
D0733,B6752,127,138,-5,F7254
D0733,B0809,148,160,-5,F7203
D0733,B5267,276,285,-2,F2805
D0734,A007,0,0,0,
D0734,B0721,8,26,-21,F0317
D0734,B5572,35,50,-10,F0365
D0734,B2388,63,90,-52,F6177
D0734,B3467,94,110,-14,F0345
D0734,B0991,121,144,-36,F6316
D0734,B2712,208,221,-7,F6328
D0735,A108,0,0,0,
D0735,B4645,39,67,-63,F0565
D0735,B4518,82,111,-67,F8629
D0735,B5443,170,184,-9,F2912
D0736,A051,0,0,0,
D0736,B4136,7,32,-43,F0459
D0736,B4702,48,70,-34,F0466
D0736,B7226,80,104,-41,F0492
D0736,B8024,131,150,-22,F0503
D0737,A095,0,0,0,
D0737,B7625,9,37,-58,F7154
D0737,B8444,44,60,-15,F8913
D0737,B8933,65,82,-16,F7170
D0737,B6272,84,109,-46,F8896
D0737,B3463,154,164,-3,F6076
D0737,B5488,225,234,-2,F6104
D0738,A096,0,0,0,
D0738,B5026,29,58,-66,F4295
D0738,B2173,68,96,-55,F4278
D0738,B3017,197,215,-19,F8874
D0739,A103,0,0,0,
D0739,B5880,9,25,-13,F7736
D0739,B3735,29,49,-25,F1713
D0739,B5998,65,96,-70,F7738
D0739,B2381,102,121,-21,F5778
D0739,B8870,153,168,-10,F1108
D0740,A066,0,0,0,
D0740,B0844,16,27,-5,F5246
D0740,B2858,151,163,-6,F5283
D0740,B3058,200,208,-1,F5289
D0740,B1252,233,251,-19,F5259
D0740,B7994,345,367,-34,F8185
D0740,B5229,440,455,-12,F5323
D0740,B1515,467,482,-10,F5262
D0740,B5350,494,505,-5,F5324
D0740,B8581,598,623,-47,F1762
D0741,A003,0,0,0,
D0741,B6485,4,33,-63,F0118
D0741,B1907,37,66,-63,F9007
D0741,B7619,87,103,-13,F5109
D0742,A038,0,0,0,
D0742,B9114,13,22,-2,F3658
D0742,B7502,38,50,-6,F6670
D0742,B0145,66,84,-20,F6590
D0742,B3659,98,112,-9,F3558
D0742,B8418,118,132,-10,F3643
D0742,B5157,135,150,-11,F3580
D0742,B3393,162,175,-7,F3550
D0742,B8977,193,205,-5,F3654
D0742,B0665,214,231,-15,F3494
D0742,B4497,233,248,-11,F3571
D0742,B3427,264,283,-22,F3552
D0742,B3676,293,310,-17,F6628
D0742,B4734,371,383,-5,F7446
D0743,A005,0,0,0,
D0743,B3092,5,34,-67,F0173
D0743,B0030,40,68,-59,F7601
D0743,B3939,80,95,-13,F4501
D0744,A015,0,0,0,
D0744,B8448,5,32,-50,F0926
D0744,B0179,37,69,-82,F0881
D0744,B4113,140,153,-8,F1825
D0745,A068,0,0,0,
D0745,B3667,63,95,-82,F0037
D0745,B2323,125,153,-55,F5154
D0746,A063,0,0,0,
D0746,B8633,1,28,-52,F5115
D0746,B4101,36,67,-75,F4058
D0746,B0745,72,87,-10,F4035
D0747,A023,0,0,0,
D0747,B1149,9,24,-11,F1786
D0747,B5794,32,58,-48,F0271
D0747,B2915,66,91,-45,F0238
D0747,B3236,119,142,-33,F1817
D0747,B1003,194,204,-3,F3502
D0748,A060,0,0,0,
D0748,B2175,25,52,-55,F1584
D0748,B4943,62,87,-44,F1628
D0748,B7594,102,118,-13,F1662
D0748,B2825,132,146,-9,F1592
D0748,B4354,175,193,-19,F1831
D0749,A104,0,0,0,
D0749,B7750,26,51,-45,F3102
D0749,B0022,71,99,-60,F0310
D0749,B4208,120,141,-28,F6340
D0749,B6972,225,238,-7,F7492
D0750,A045,0,0,0,
D0750,B6710,4,36,-80,F0119
D0750,B3714,37,66,-60,F0100
D0751,A086,0,0,0,
D0751,B4855,23,53,-70,F2069
D0751,B0597,57,85,-60,F1997
D0751,B5047,151,166,-10,F8778
D0752,A087,0,0,0,
D0752,B2810,18,47,-67,F1151
D0752,B3831,51,75,-40,F1161
D0752,B3159,80,100,-25,F1154
D0752,B6622,120,133,-8,F6662
D0753,A062,0,0,0,
D0753,B7374,10,26,-14,F5041
D0753,B4314,28,43,-10,F5017
D0753,B0204,48,71,-36,F4986
D0753,B8420,77,93,-14,F5050
D0753,B1769,98,123,-46,F4999
D0753,B6501,140,157,-14,F4384
D0753,B1800,296,308,-6,F5676
D0754,A050,0,0,0,
D0754,B2598,7,23,-14,F4227
D0754,B5238,29,43,-8,F4237
D0754,B3696,54,82,-56,F2047
D0754,B8279,91,114,-36,F2125
D0754,B5145,216,236,-24,F1444
D0755,A021,0,0,0,
D0755,B0499,10,37,-52,F1570
D0755,B2265,39,61,-35,F1586
D0755,B6849,72,93,-27,F3441
D0755,B5812,98,116,-19,F3431
D0755,B6189,189,201,-6,F1267
D0756,A032,0,0,0,
D0756,B4199,7,26,-24,F2904
D0756,B6757,62,79,-16,F1274
D0756,B0884,113,140,-56,F1323
D0756,B4864,164,186,-34,F1625
D0756,B8255,229,244,-10,F1531
D0757,A063,0,0,0,
D0757,B3925,4,37,-86,F5084
D0757,B5116,41,68,-52,F5091
D0758,A037,0,0,0,
D0758,B7389,3,23,-24,F3453
D0758,B2138,31,58,-53,F3369
D0758,B3952,63,75,-5,F3396
D0758,B3592,80,95,-13,F1821
D0758,B8981,110,134,-40,F3478
D0758,B4217,204,216,-5,F3566
D0759,A022,0,0,0,
D0759,B4388,13,40,-58,F7728
D0759,B3677,48,69,-29,F7718
D0759,B6392,91,113,-29,F7656
D0759,B1522,118,138,-24,F7615
D0760,A109,0,0,0,
D0760,B2457,82,109,-56,F3715
D0760,B0487,275,305,-70,F3492
D0760,B5179,319,334,-10,F3582
D0760,B8425,359,369,-3,F6675
D0761,A084,0,0,0,
D0761,B4909,23,34,-4,F6284
D0761,B0971,35,69,-94,F6268
D0761,B6604,73,97,-40,F6295
D0762,A090,0,0,0,
D0762,B1053,2,29,-52,F6799
D0762,B8136,34,58,-41,F6846
D0762,B4913,64,88,-43,F4294
D0762,B8205,186,197,-4,F8698
D0763,A012,0,0,0,
D0763,B8593,2,15,-8,F0822
D0763,B3098,29,46,-14,F0732
D0763,B2928,56,75,-21,F0728
D0763,B6114,80,103,-37,F0770
D0763,B6057,121,146,-45,F5339
D0763,B1541,155,171,-12,F5263
D0763,B1272,186,196,-3,F5260
D0764,A068,0,0,0,
D0764,B3693,60,93,-86,F9067
D0764,B2689,141,166,-46,F2967
D0764,B6929,280,292,-6,F6665
D0765,A078,0,0,0,
D0765,B8932,91,119,-58,F3702
D0765,B4390,186,217,-76,F4003
D0765,B7022,317,329,-6,F5737
D0766,A070,0,0,0,
D0766,B6867,5,17,-5,F5735
D0766,B1459,28,40,-6,F5670
D0766,B4338,52,63,-3,F5703
D0766,B2241,75,97,-32,F5681
D0766,B1043,138,158,-27,F5251
D0766,B3993,196,218,-31,F0741
D0766,B8556,259,270,-4,F5498
D0766,B1448,280,301,-30,F5406
D0766,B1881,331,340,-2,F3939
D0767,A083,0,0,0,
D0767,B2242,2,24,-30,F6396
D0767,B2589,28,47,-24,F6403
D0767,B3577,49,79,-70,F6412
D0767,B3601,95,112,-15,F0963
D0768,A044,0,0,0,
D0768,B0199,46,73,-53,F1022
D0768,B7817,122,152,-71,F0198
D0768,B1482,233,250,-16,F7075
D0769,A029,0,0,0,
D0769,B6775,4,30,-47,F2484
D0769,B6025,33,59,-50,F2478
D0769,B5932,64,84,-27,F2476
D0769,B7563,91,106,-11,F2495
D0769,B3364,301,313,-5,F2761
D0770,A020,0,0,0,
D0770,B2904,33,64,-75,F1384
D0770,B5183,83,99,-14,F1446
D0770,B5643,108,117,-2,F1457
D0770,B0253,128,152,-39,F1307
D0770,B8129,161,176,-10,F1527
D0771,A073,0,0,0,
D0771,B2517,88,123,-99,F0234
D0771,B1796,184,207,-39,F1351
D0772,A023,0,0,0,
D0772,B3755,14,35,-28,F1822
D0772,B0980,56,81,-42,F1784
D0772,B8814,118,145,-50,F1549
D0772,B7141,156,171,-13,F1496
D0772,B7591,189,200,-4,F3628
D0772,B8251,212,222,-3,F3640
D0773,A039,0,0,0,
D0773,B3881,22,40,-18,F3393
D0773,B0460,49,68,-23,F1569
D0773,B0197,89,113,-39,F3335
D0773,B4671,159,176,-18,F1837
D0773,B8967,222,241,-23,F1680
D0773,B5590,244,260,-13,F1633
D0773,B3487,275,287,-6,F1600
D0774,A031,0,0,0,
D0774,B7207,37,45,-1,F2840
D0774,B6455,68,81,-7,F2827
D0774,B2432,84,101,-16,F2744
D0774,B0637,109,125,-14,F2706
D0774,B0126,256,285,-63,F8281
D0774,B3497,390,412,-33,F7416
D0774,B2391,431,443,-6,F0433
D0775,A072,0,0,0,
D0775,B5276,11,38,-53,F5858
D0775,B1489,45,75,-72,F5819
D0775,B6106,120,135,-10,F0481
D0775,B4585,162,174,-5,F4258
D0776,A048,0,0,0,
D0776,B2812,2,27,-44,F4136
D0776,B2771,37,63,-50,F4135
D0776,B3170,69,88,-21,F1708
D0776,B2710,89,108,-20,F1707
D0776,B5696,210,222,-5,F5972
D0777,A105,0,0,0,
D0777,B8811,4,23,-23,F7848
D0777,B3248,33,52,-22,F7815
D0777,B9102,83,107,-43,F1765
D0777,B1317,127,152,-44,F7693
D0777,B1678,237,251,-8,F7077
D0778,A094,0,0,0,
D0778,B7357,1,27,-49,F7043
D0778,B2487,44,72,-59,F1914
D0778,B7943,83,104,-30,F5112
D0779,A109,0,0,0,
D0779,B2002,36,65,-68,F5520
D0779,B0871,187,217,-68,F2153
D0779,B5307,288,299,-4,F6646
D0780,A045,0,0,0,
D0780,B4484,6,34,-61,F4005
D0780,B7866,41,62,-30,F5644
D0780,B5385,65,89,-42,F5616
D0780,B3837,220,233,-7,F1607
D0781,A123,0,0,0,
D0781,B2554,6,28,-31,F2354
D0781,B3853,53,87,-93,F2053
D0781,B2842,109,125,-14,F0237
D0782,A089,0,0,0,
D0782,B9205,3,24,-30,F6791
D0782,B3699,35,61,-49,F8306
D0782,B7131,72,99,-56,F0385
D0782,B7652,166,178,-5,F0497
D0783,A091,0,0,0,
D0783,B1342,5,31,-49,F6861
D0783,B4733,32,64,-81,F0185
D0783,B5532,227,241,-9,F4928
D0784,A081,0,0,0,
D0784,B1624,4,38,-95,F6271
D0784,B3177,40,64,-40,F6277
D0784,B1721,181,193,-5,F1579
D0785,A019,0,0,0,
D0785,B3036,10,20,-2,F1240
D0785,B3523,39,56,-14,F1403
D0785,B3803,61,76,-11,F1411
D0785,B5023,86,102,-15,F1441
D0785,B8577,123,139,-12,F1540
D0785,B0441,140,158,-17,F1312
D0785,B1028,171,183,-5,F1217
D0785,B0074,216,243,-56,F4839
D0785,B6400,259,273,-8,F4944
D0786,A068,0,0,0,
D0786,B2416,78,109,-74,F9010
D0786,B2909,153,181,-61,F0658
D0786,B5060,212,224,-5,F0361
D0787,A052,0,0,0,
D0787,B2129,6,34,-57,F4277
D0787,B1869,37,64,-50,F5070
D0787,B1886,68,90,-33,F5072
D0788,A084,0,0,0,
D0788,B7436,7,39,-82,F0062
D0788,B6332,68,95,-56,F5627
D0789,A033,0,0,0,
D0789,B7392,11,41,-69,F3007
D0789,B9162,48,69,-30,F4592
D0789,B2994,81,104,-34,F2034
D0789,B4233,236,248,-6,F3567
D0789,B7796,267,275,-1,F3632
D0790,A111,0,0,0,
D0790,B4781,3,31,-60,F8315
D0790,B2495,43,74,-73,F8293
D0790,B1352,196,209,-7,F3509
D0791,A031,0,0,0,
D0791,B4366,4,26,-30,F2783
D0791,B7627,46,55,-2,F2845
D0791,B0084,75,87,-5,F2689
D0791,B3464,252,283,-72,F5167
D0791,B2358,310,331,-28,F2348
D0791,B4118,397,407,-3,F8771
D0792,A007,0,0,0,
D0792,B7000,7,26,-24,F0382
D0792,B6260,29,53,-43,F0372
D0792,B3942,57,85,-57,F0350
D0792,B7946,142,159,-15,F4266
D0793,A070,0,0,0,
D0793,B2119,7,30,-36,F5679
D0793,B1100,123,156,-86,F7283
D0793,B0259,236,254,-17,F4473
D0794,A076,0,0,0,
D0794,B4270,5,33,-56,F6008
D0794,B4504,82,111,-65,F6754
D0794,B5814,157,174,-17,F6207
D0795,A058,0,0,0,
D0795,B7923,3,30,-55,F4684
D0795,B1589,57,88,-73,F0223
D0795,B0257,198,213,-11,F3488
D0795,B2879,223,231,-1,F3541
D0796,A055,0,0,0,
D0796,B6674,26,50,-43,F0588
D0796,B1412,87,120,-84,F8030
D0796,B5441,238,254,-13,F4924
D0797,A083,0,0,0,
D0797,B3857,4,30,-45,F6415
D0797,B5515,32,62,-71,F6429
D0797,B5111,129,149,-24,F8239
D0798,A086,0,0,0,
D0798,B2279,2,29,-54,F6554
D0798,B5942,62,89,-54,F2090
D0798,B2943,99,119,-25,F0240
D0798,B5856,145,158,-7,F9146
D0799,A029,0,0,0,
D0799,B0386,15,41,-49,F8194
D0799,B1419,48,81,-84,F8205
D0799,B2813,146,159,-7,F5419
D0800,A007,0,0,0,
D0800,B3597,13,43,-71,F0348
D0800,B1399,53,74,-26,F0325
D0800,B4216,77,101,-42,F0354
D0801,A088,0,0,0,
D0801,B2788,11,42,-78,F8297
D0801,B1203,48,75,-52,F8287
D0801,B1526,231,245,-10,F7368
D0802,A054,0,0,0,
D0802,B5908,6,39,-84,F4446
D0802,B2502,44,69,-44,F3286
D0802,B3348,178,193,-12,F3671
D0803,A100,0,0,0,
D0803,B5955,6,23,-15,F7557
D0803,B3686,27,42,-10,F7547
D0803,B4764,62,89,-53,F0358
D0803,B2132,97,112,-12,F0334
D0803,B0295,123,146,-36,F6311
D0803,B3702,158,172,-10,F7548
D0803,B8971,274,285,-3,F7945
D0803,B9046,294,302,-1,F7947
D0804,A013,0,0,0,
D0804,B2221,3,36,-85,F0835
D0804,B3438,47,73,-52,F5601
D0804,B2988,248,258,-3,F6071
D0805,A116,0,0,0,
D0805,B1018,6,27,-29,F8573
D0805,B6203,30,58,-59,F8662
D0805,B1726,65,84,-22,F8585
D0805,B3062,94,112,-18,F8602
D0805,B6608,221,236,-12,F6116
D0806,A058,0,0,0,
D0806,B4061,4,29,-47,F4658
D0806,B9060,36,63,-51,F7055
D0806,B3582,108,131,-37,F1820
D0806,B8226,141,151,-3,F1881
D0807,A117,0,0,0,
D0807,B8369,2,19,-16,F8818
D0807,B5400,55,87,-77,F9142
D0807,B3756,110,134,-40,F0250
D0807,B8348,180,193,-7,F8816
D0808,A116,0,0,0,
D0808,B8451,6,29,-36,F8701
D0808,B9081,50,75,-44,F0612
D0808,B6595,83,102,-22,F0585
D0808,B5069,121,142,-28,F0571
D0808,B5106,268,282,-9,F5967
D0809,A070,0,0,0,
D0809,B3399,66,92,-52,F3889
D0809,B1971,105,136,-73,F0623
D0809,B5214,225,241,-13,F5790
D0810,A015,0,0,0,
D0810,B0805,6,38,-83,F0884
D0810,B1413,41,66,-48,F3753
D0810,B4609,261,275,-9,F6639
D0811,A093,0,0,0,
D0811,B3037,7,39,-80,F4604
D0811,B8072,47,71,-38,F6991
D0811,B3107,192,211,-22,F5290
D0812,A097,0,0,0,
D0812,B7982,11,32,-30,F7264
D0812,B3118,35,64,-60,F7226
D0812,B3000,67,88,-30,F7225
D0812,B9089,98,107,-2,F7275
D0812,B6107,180,196,-14,F2818
D0812,B4628,228,239,-4,F2791
D0813,A018,0,0,0,
D0813,B8733,11,34,-34,F1204
D0813,B2601,40,71,-75,F7393
D0813,B1674,85,105,-26,F1135
D0813,B4559,123,135,-5,F8957
D0814,A100,0,0,0,
D0814,B3023,6,26,-25,F3050
D0814,B4979,32,59,-55,F3071
D0814,B6292,67,83,-14,F3086
D0814,B2588,90,111,-30,F7540
D0814,B1168,246,263,-15,F7864
D0814,B3373,274,282,-1,F7893
D0815,A113,0,0,0,
D0815,B3795,75,108,-83,F4000
D0815,B1671,146,172,-47,F7179
D0815,B9010,175,189,-10,F7200
D0816,A100,0,0,0,
D0816,B1814,9,38,-64,F7537
D0816,B1122,41,62,-28,F7535
D0816,B4265,70,93,-36,F3061
D0816,B1433,116,132,-12,F0327
D0817,A077,0,0,0,
D0817,B3084,4,26,-32,F6072
D0817,B5801,61,76,-11,F6108
D0817,B5372,139,153,-9,F2605
D0817,B4841,266,291,-43,F4915
D0817,B8824,361,382,-30,F1551
D0817,B7537,411,424,-7,F1508
D0817,B7715,437,450,-7,F1516
D0817,B2255,459,467,-1,F3527
D0818,A057,0,0,0,
D0818,B8639,2,24,-31,F4626
D0818,B7110,33,65,-84,F3853
D0818,B2371,179,199,-24,F8744
D0819,A056,0,0,0,
D0819,B7070,9,31,-34,F3003
D0819,B0390,36,70,-94,F2947
D0819,B6131,159,174,-11,F8966
D0820,A052,0,0,0,
D0820,B7505,9,43,-97,F4736
D0820,B4472,70,93,-35,F7642
D0820,B7917,163,176,-8,F8697
D0821,A058,0,0,0,
D0821,B8486,2,25,-33,F4688
D0821,B7099,38,62,-39,F3446
D0821,B0139,82,111,-65,F1769
D0821,B8723,188,199,-3,F1545
D0822,A055,0,0,0,
D0822,B3277,22,40,-19,F4777
D0822,B3698,47,63,-15,F4781
D0822,B2317,74,88,-8,F4767
D0822,B0368,122,148,-50,F8565
D0822,B2662,229,250,-31,F1234
D0822,B7364,292,307,-10,F1502
D0822,B1181,326,339,-7,F1335
D0823,A002,0,0,0,
D0823,B7626,4,34,-67,F0065
D0823,B5623,55,86,-73,F0112
D0824,A117,0,0,0,
D0824,B4175,84,107,-35,F1422
D0824,B1723,171,185,-9,F1224
D0824,B1375,216,232,-15,F4860
D0824,B3713,256,280,-41,F4896
D0824,B3471,282,304,-30,F4892
D0824,B8552,308,322,-10,F4979
D0825,A038,0,0,0,
D0825,B7808,10,27,-18,F3634
D0825,B7790,44,54,-3,F3631
D0825,B8640,75,88,-7,F6678
D0825,B0584,115,130,-11,F6594
D0825,B6511,142,154,-5,F7484
D0825,B8016,159,181,-32,F7509
D0825,B5427,187,199,-6,F7460
D0825,B8145,222,233,-4,F7511
D0825,B1799,249,260,-4,F7375
D0825,B8423,293,307,-9,F7516
D0825,B8157,323,341,-18,F7512
D0825,B2440,364,382,-18,F6615
D0825,B1676,397,407,-3,F6605
D0825,B9069,417,425,-1,F3656
D0825,B0345,433,441,-1,F3489
D0826,A022,0,0,0,
D0826,B7242,7,31,-40,F1750
D0826,B2832,111,143,-84,F4773
D0826,B1075,156,173,-16,F0528
D0827,A079,0,0,0,
D0827,B7174,12,37,-45,F6216
D0827,B6921,49,72,-35,F2211
D0827,B4675,76,96,-25,F2187
D0827,B0435,102,122,-26,F2149
D0827,B5896,191,204,-7,F7469
D0828,A100,0,0,0,
D0828,B1144,19,40,-30,F6318
D0828,B5535,49,76,-56,F6357
